VideoID,Text,Timestamp,Primary Code,Relevance,Secondary Code,Relevance
5,of the biggest reasons is that there's a,7:45,A,3,,
5,new way of doing it there's these online,7:47,A,3,,
5,freelancing platforms like up work,7:49,A,3,,
5,people per our gurus calm and basically,7:53,A,3,,
5,you can either you know bid for jobs,7:56,A,3,,
5,send in your price send in your proposal,7:58,A,3,,
5,and apply for jobs that somebody else,8:01,A,3,,
5,has posted or perhaps you can get,8:04,A,3,,
5,contacted directly based off your,8:06,A,3,,
5,profile from the employers themselves,8:08,A,3,,
5,and invited to apply basically the other,8:11,A,3,,
5,method of freelancing is more suited to,8:14,A,3,,
5,people that have built up you know,8:16,A,3,,
5,skills experience reputation and that's,8:18,A,3,,
5,you know running your own sort of,8:20,A,3,,
5,freelance business and the reason why,8:22,,,,
5,you'd want to have a network an existing,8:25,D,2,,
5,network and reputation is because this,8:28,D,2,,
5,is kind of a model where people find you,8:30,D,2,,
5,and want to hire you specifically that's,8:33,D,2,,
5,great if you can do that but as somebody,8:36,D,2,,
5,starting out that's going to be pretty,8:37,D,2,,
5,hard unless you're really awesome at,8:39,D,2,,
5,what you do because you need to build,8:41,D,2,,
5,this brand where people are going to,8:43,,,,
5,hire you specifically not just hire on,8:47,,,,
5,the best price available,8:48,,,,
5,or just anyone that can do the job the,8:50,,,,
5,third stream of course is starting an,8:52,A,2,,
5,online business and this is the most,8:55,A,2,,
5,risky choice you can make but also the,8:58,A,2,,
5,highest reward so if you want to achieve,9:02,A,2,,
5,location independence in the most,9:03,A,2,,
5,reliable fashion possible you probably,9:06,A,2,,
5,want to go for a remote job but if you,9:08,A,2,,
5,want to really be successful and you,9:10,A,2,,
5,don't mind like maybe failing a few,9:13,A,2,,
5,times and you're okay with say maybe,9:15,A,2,,
5,failing a bunch of times before you,9:17,A,2,,
5,actually achieve that success and you,9:19,A,2,,
5,only want to travel with good income,9:21,A,2,,
5,then online business might be for you it,9:25,A,2,,
5,probably is for you actually so I've got,9:27,A,2,,
5,a few examples here one that's really,9:29,A,2,,
5,popular around here at pun space is drop,9:32,A,2,,
5,shipping and drop shipping is the idea,9:34,A,2,,
5,that you sell a physical product but,9:37,A,2,,
5,instead of managing the inventory,9:39,A,2,,
5,yourself you get the supplier to ship it,9:41,A,2,,
5,direct to the customer so as you can,9:43,A,2,,
5,imagine you just focus on the client,9:45,A,2,,
5,facing the customer facing aspect of the,9:47,A,2,,
5,business and you just need your laptop,9:50,A,3,,
5,and then you forward the order the,9:52,A,3,,
5,supplier supplier takes care of it you,9:54,A,3,,
5,don't have to handle anything physically,9:56,A,3,,
5,which is perfect for this kind of,9:58,A,3,,
5,lifestyle which is why a lot of people,10:00,A,3,,
5,do it another idea is selling info,10:02,A,3,,
5,products info products like ebooks,10:05,A,3,,
5,courses anything where you have these,10:07,A,3,,
5,knowledge or skills or could teach,10:09,A,3,,
5,people something or have something,10:11,A,3,,
5,valuable to share you can put that into,10:13,A,3,,
5,a product and people can download it and,10:15,,,,
5,you don't need to ship any physical,10:16,,,,
5,products or anything like that with the,10:18,,,,
5,online business stuff there's obviously,10:20,F,3,,
5,countless other ways those are just two,10:22,F,3,,
5,ideas but if you want to know more about,10:25,F,3,,
5,the online business stuff I can,10:26,F,3,,
5,definitely get some like experts on the,10:29,F,3,,
5,channel and we can you know answer,10:31,F,3,,
5,specific questions with that so let me,10:33,F,3,,
5,know the alternative method which we,10:35,F,3,,
5,won't be discussing is investing if,10:37,F,3,,
5,you're planning on investing you,10:39,,,,
5,probably should listen to investment,10:42,,,,
5,advice not me because I'm not an,10:44,Q,2,A,1
5,investor but if you've got some income,10:47,Q,2,A,1
5,coming in from investments definitely,10:49,Q,2,A,1
5,listen to this second part which is,10:52,Q,2,A,1
5,being nomadic so I've got it down two,10:55,Q,2,A,1
5,steps three and four,10:57,Q,2,A,1
5,step three is eliminate the barriers to,11:00,Q,2,A,1
5,freedom so,11:02,Q,2,A,1
5,I've got four most common ones here,11:04,Q,2,A,1
5,you've got financial commitments,11:05,Q,2,A,1
5,relationship commitments over reliance,11:08,Q,2,A,1
5,on physical possessions and fear so the,11:11,Q,2,A,1
5,financial commitments it might be you,11:13,Q,2,A,1
5,have mortgage or you have a lease on a,11:15,Q,2,A,1
5,property or you've got some kind of,11:17,Q,2,A,1
5,contract where you need to pay off you,11:19,Q,2,A,1
5,need to pay the bills basically the best,11:22,Q,2,A,1
5,way to do it is to fulfill those,11:24,Q,2,A,1
5,obligations first and then go nomadic,11:28,Q,2,A,1
5,basically the second one is relationship,11:30,,,,
5,commitments and this is one that I,11:32,,,,
5,haven't really struggled with I had a,11:35,,,,
5,serious girlfriend when I left and still,11:37,,,,
5,do and the great thing about my,11:39,A,2,,
5,girlfriend is that she wanted to live,11:41,A,2,,
5,this lifestyle as well so it I didn't,11:43,A,2,,
5,have to make the choice between my my,11:46,A,2,,
5,girlfriend and this lifestyle I'm lucky,11:49,A,2,,
5,in that regard I found since I've been,11:50,A,2,,
5,here but you might have to make a choice,11:53,A,2,,
5,between your relationship and going you,11:57,A,2,,
5,know in taking this lifestyle I'm not,11:59,A,2,,
5,here to tell you what to do but if you,12:01,A,2,,
5,want something bad enough you will take,12:05,A,2,,
5,the necessary steps to achieve it so you,12:07,A,2,,
5,might have to make a choice between a,12:11,A,2,,
5,relationship and this lifestyle but if,12:14,A,2,,
5,you can have both definitely have both,12:17,A,2,,
5,the one over reliance on physical,12:19,A,2,,
5,possessions now I've had a few people,12:22,A,2,,
5,that have been like oh yes the digital,12:24,A,2,,
5,nomad lifestyle definitely want to live,12:26,A,2,,
5,that yet you know their apartment is,12:28,A,2,,
5,full of stuff that they rely on daily,12:31,A,2,,
5,they can't live without their you know,12:32,A,2,,
5,44 inch flat screen TV or however big it,12:36,A,2,,
5,is and they you know need like a special,12:40,A,2,,
5,room with like recording equipment maybe,12:42,,,,
5,they're a musician let's say there are,12:43,,,,
5,musician or they they do some kind of,12:46,H,2,A,1
5,DIY stuff and you know they need their,12:49,H,2,A,1
5,garage to work on stuff you know nearly,12:51,H,2,A,1
5,everyday well that's going to be hard to,12:54,H,2,A,1
5,maintain while you're traveling or even,12:57,H,2,A,1
5,if you move somewhere else you know like,12:59,H,2,A,1
5,having that specific room making sure,13:02,H,2,A,1
5,you have all those creature comforts is,13:04,H,2,A,1
5,going to be a lot harder but the good,13:06,H,2,A,1
5,thing about this lifestyle is it's good,13:08,H,2,A,1
5,opportunity to practice something called,13:09,H,2,A,1
5,having,13:13,H,2,A,1
5,minimalism which is focusing on only,13:13,H,2,A,1
5,things that you actually need not the,13:16,H,2,A,1
5,things that you think you need but you,13:19,H,2,A,1
5,don't really need so it's actually a,13:21,H,2,A,1
5,good exercise in minimalism to go,13:23,H,2,A,1
5,travelling take what you need and as,13:26,H,2,A,1
5,over time you'll see that you actually,13:28,H,2,A,1
5,don't need a lot of those things that,13:30,H,2,A,1
5,you think you need,13:31,H,2,A,1
5,finally fear this is a big one and it's,13:34,A,1,N,
5,such a simple thing but it holds so many,13:36,A,1,N,2
5,people back and especially like if,13:40,A,1,N,2
5,you're older person and you know society,13:43,A,1,N,2
5,doesn't really support you you know,13:46,A,1,N,2
5,packing up and leaving or being nomadic,13:48,,,,2
5,you know people might you know turn up,13:51,,,,
5,their nose at you or something you just,13:53,,,,
5,got to get past that really I mean if,13:55,,,,
5,it's something that you want you know it,13:57,,,,
5,shouldn't matter what other people think,13:58,,,,
5,like if you want to live this lifestyle,14:00,,,,
5,go after it,14:02,C,1,,
5,you know if feel the fear and do it,14:04,C,1,,
5,anyway usually at the end of on the,14:07,C,1,,
5,other side of fear is you know,14:08,C,1,,
5,achievement and growth alright so step,14:11,C,1,,
5,four and this is the one I think is the,14:12,C,1,,
5,most fun is choosing your locations and,14:15,C,1,,
5,there's only really two criteria that,14:18,C,1,,
5,your locations need to be and the rest,14:20,C,1,,
5,is up to personal preference so number,14:23,C,1,,
5,one you want your location to be,14:24,C,1,,
5,affordable so there's the reason why so,14:27,C,1,,
5,many people are in Shanghai is for,14:29,C,1,,
5,anyone on a Western salary or you know,14:31,C,1,,
5,even half of Western salary Chiangmai is,14:35,C,1,,
5,very affordable we're choosing a,14:37,C,1,,
5,location becomes a problem is if you say,14:39,C,1,,
5,I want to live in London and you know,14:42,C,1,,
5,London is like one of the most expensive,14:44,,,,
5,cities in the world and you've got to,14:46,,,,
5,make sure that you have enough income to,14:49,A,1,,
5,sustain yourself living there so it,14:52,A,1,,
5,might actually be a painful process for,14:54,A,1,,
5,your choosing your locations if you feel,14:56,A,1,,
5,like you have to compromise on the,14:58,A,1,,
5,places you want to go maybe you want to,15:00,A,1,,
5,go everywhere in Western Europe but you,15:02,A,1,,
5,can only really afford Southeast Asia I,15:04,A,1,,
5,actually like Southeast Asia and want to,15:07,A,1,,
5,be here so for me it's not just cost of,15:09,A,1,,
5,living which is great it's just a bonus,15:11,A,1,,
5,but for you you might have to live in it,15:13,A,1,,
5,a less expensive place for the time,15:15,A,1,,
5,being and just compromise on that sort,15:17,A,1,,
5,of start at the bottom in terms of cost,15:19,A,1,,
5,of living and work your way up the other,15:21,A,1,,
5,thing that you're definitely going to,15:22,A,1,,
5,need is a stable internet connection,15:24,A,1,,
5,you're going to need,15:25,A,1,,
5,to you know do meetings and calls you're,15:29,A,1,,
5,going to need this also to like,15:30,,,,
5,depending on what kind of job you're,15:32,,,,
5,doing if you're a web developer you're,15:34,,,,
5,going to need to push code to the cloud,15:35,G,1,,
5,and download it if you're a video editor,15:39,G,1,,
5,like me you're going to need some you,15:42,G,1,,
5,know be able to upload and download,15:43,G,1,,
5,video and for the other options it's up,15:46,G,1,,
5,to you basically you can choose to live,15:48,G,1,,
5,in an exotic location a big city a small,15:50,G,1,,
5,city it's really up to you and I know a,15:54,G,1,,
5,few people that always want to work on,15:56,G,1,,
5,an island or from the beach they can do,15:59,G,1,,
5,that I know some people who like the big,16:01,G,1,,
5,city vibe they can do that as well so as,16:04,G,1,,
5,long as it's affordable and it's got,16:05,G,1,,
5,stable internet you can basically you,16:07,G,1,,
5,know choose anywhere so reviewing the,16:09,G,1,,
5,steps step one you've got to build the,16:11,G,1,,
5,skills in order to you know charge,16:14,G,1,,
5,people for your services or build a,16:16,G,1,,
5,business step two you're going to get,16:17,,,,
5,paid for those skills or you're going to,16:20,D,2,,
5,get paid for a service or products,16:22,D,2,,
5,you're providing step three you're going,16:25,D,2,,
5,to eliminate those barriers to freedom,16:26,D,2,,
5,and step four you've got to choose your,16:28,D,2,,
5,locations and I guess step five is just,16:31,D,2,,
5,to do it justice go like that's I didn't,16:33,D,2,,
5,mention that one but you just got at,16:35,D,2,,
5,some point book your flight and and go,16:39,D,2,,
5,and that's a good point to remember is,16:40,D,2,,
5,to if you you know struggling to make,16:43,D,2,,
5,the the jump just booked your flight in,16:45,D,2,,
5,advance because once you've booked that,16:47,D,2,,
5,flight you know you've got a date you've,16:50,D,2,,
5,got a goal and once you get to that date,16:54,D,2,,
5,unless you just give up the flight,16:56,,,,
5,you're going so that's a good way to,16:59,,,,
5,just hold yourself accountable alright,17:01,,,,
5,guys thanks for watching I hope you,17:03,,,,
5,enjoyed this video and if you're,17:05,,,,
5,interested in the topics I discussed but,17:07,Q,2,F,3
5,need some extra guidance I'm going to be,17:09,Q,2,F,3
5,opening up my coaching program you can,17:13,Q,2,F,3
5,find that at Krista freelancer.com,17:15,Q,2,F,3
5,slash coaching and basically what I'll,17:18,Q,2,F,3
5,do is I'll provide tailored advice on,17:21,Q,2,F,3
5,all the aspects I just talked about I,17:23,Q,2,F,3
5,can also talk about anything that we,17:25,Q,2,F,3
5,discuss on this channel like co-working,17:27,Q,2,F,3
5,you know destination advice anything,17:30,Q,2,F,3
5,like that if you feel that you need some,17:33,Q,2,F,3
5,guidance you,17:35,Q,2,F,3
5,definitely go to that page and send me a,17:37,Q,2,F,3
5,message the other thing I'm going to be,17:39,Q,2,F,3
5,doing is launching a podcast I've met so,17:41,Q,2,F,3
5,many people on my journey that I just,17:44,Q,2,F,3
5,wanna you know have a conversation with,17:47,Q,2,F,3
5,and share it with you guys so that's,17:50,Q,2,F,3
5,going to be coming out in the next few,17:51,Q,2,F,3
5,weeks hopefully so keep an eye out on,17:53,,,,
5,that that'll be a Christa freelancer.com,17:56,,,,
5,slash podcast and as always I appreciate,17:59,A,3,F,3
5,your feedback and your comments and your,18:03,A,3,F,3
5,questions so please send me questions,18:05,A,3,F,3
5,tell me if you like this video or not,18:07,A,3,F,3
5,click like subscribe to the channel for,18:09,A,3,F,3
5,more videos and you know if you ask a,18:12,A,3,F,3
5,good question I maybe make a whole video,18:14,A,3,F,3
5,dedicated to it like I did with this one,18:17,A,3,F,3
6,in 2016 I spent the whole first year of,0:21,A,2,,
6,my Nomad journey based in and around,0:24,,,,
6,Thailand but in 2017 I along with my,0:26,C,1,,
6,girlfriend Denise visited 15 different,0:29,,,,
6,countries across five continents all,0:32,,,,
6,while working remotely and creating,0:34,,,,
6,videos along the way today I'm sharing,0:36,,,,
6,the full story of my most epic year yet,0:39,,,,
6,so the story begins actually right here,0:57,B,1,,
6,in the Gold Coast after our first years,1:00,,,,
6,digital nomads we returned home defeated,1:03,,,,
6,it turned out that one year was just,1:05,,,,
6,enough time for us to get started on,1:08,,,,
6,this journey but we weren't where we,1:10,D,1,,
6,wanted to be yet at this point the,1:11,,,,
6,savings had run out and my position in,1:13,,,,
6,Shanghai had ended so he felt a bit like,1:16,,,,
6,coming back to square one I said this,1:19,,,,
6,time we didn't have the savings and we,1:23,,,,
6,just didn't have the income yet to keep,1:25,,,,
6,going I remember Denise and I went out,1:27,,,,
6,to Surfers Paradise to have a coffee and,1:29,,,,
6,start making plans for the upcoming year,1:32,F,3,,
6,I took out my journal and we wrote down,1:35,,,,
6,some plans and ideas for 2017 and then I,1:38,,,,
6,just brought down these words 2016,1:43,D,2,,
6,survivors nomads 2017 thrive as nomads,1:47,,,,
6,thankfully we didn't have to wait long,1:52,,,,
6,for a new opportunity to come in and,1:54,,,,
6,only nine days into 2017 we were on the,1:56,C,2,,
6,road again,1:59,,,,
6,it took me a while to break out of my,2:02,,,,
6,funk,2:06,C,2,,
6,when we got back to Singapore but at,2:06,,,,
6,some point I just realized you're,2:09,,,,
6,working remotely you have a job now this,2:12,,,,
6,is the dream right I had just scored a,2:16,,,,
6,new freelance client from Sydney that,2:18,F,3,,
6,were giving me regular work and I was,2:20,,,,
6,getting up before dawn each day working,2:22,,,,
6,until around lunchtime and then getting,2:25,D,2,,
6,back into my fitness each afternoon with,2:27,,,,
6,so much temptation around it was a,2:30,,,,
6,little tough to stick to my new diet but,2:32,F,3,,
6,with my new channel Nomad fit I managed,2:35,,,,
6,to keep motivation levels high so I had,2:37,,,,
6,this idea that I wanted to create a,2:43,,,,
6,video on Thailand as a whole for digital,2:45,C,3,,
6,nomads and I looked at Pattaya it had a,2:48,,,,
6,co-working space seemed to have a bit,2:51,,,,
6,going on so I decided to take a stop,2:53,D,3,,
6,over there on the way to Chiang Mai,2:56,,,,
6,by pure coincidence I had time my trip,2:58,,,,
6,in line with an old friend and fellow,3:00,,,,
6,youtuber David bond who showed me his,3:02,,,,
6,new drone and shout out to me on camera,3:05,,,,
6,about being one of the most hated men in,3:07,,,,
6,Asia what they did is they painted me as,3:09,,,,
6,a prayer and I wasn't I don't think of,3:11,,,,
6,myself as a predator but it was during,3:14,,,,
6,an interview with face magazine which is,3:16,,,,
6,a Taiwan or a hong kong magazine the,3:19,,,,
6,inner they interviewed me and I'm like,3:22,,,,
6,no no you understand you know this is,3:23,,,,
6,the truth this is what happened and,3:25,,,,
6,we're not really bad guys and I,3:26,,,,
6,explained and I just explaining,3:28,,,,
6,explaining myself and then when I read,3:30,,,,
6,the article that published all the stuff,3:32,,,,
6,I said wasn't in there after a few days,3:35,,,,
6,hanging with David and checking out some,3:37,,,,
6,of the co-working spaces in the city I,3:39,,,,
6,returned back to our favorite Nomad,3:40,,,,
6,destination Chang,3:42,,,,
6,coming back to Chiang Mai the plan was,3:48,R,2,,
6,just to stay for one month and then go,3:50,,,,
6,somewhere else in Thailand to avoid,3:52,,,,
6,burning season but the place we wanted,3:54,,,,
6,was only available for a minimum of,3:57,,,,
6,three months and so I thought why not,4:00,,,,
6,let's do it,4:03,,,,
6,the next three months became the most,4:04,,,,
6,fruitful and productive period of our,4:06,,,,
6,year abroad I was working 15 to 20 hours,4:08,,,,
6,a week exercising regularly and living,4:11,,,,
6,under my budget creating my biggest,4:15,D,3,,
6,project today living under $600 and once,4:18,,,,
6,I release that video I did not expect,4:22,,,,
6,what was coming next after 45 days on,4:25,,,,
6,YouTube the video went viral generating,4:28,,,,
6,over 70 thousand views in a single day,4:31,,,,
6,before crashing back down,4:33,,,,
6,we were already earning and saving money,4:35,,,,
6,through our freelance clients but the,4:37,F,3,D,2
6,success of living under $600 meant more,4:40,,,,
6,views more subscribers more ad revenue,4:42,,,,
6,and it really just put us ahead for,4:45,,,,
6,March and April it turns out the extra,4:48,,,,
6,money would really help as our next,4:51,,,,
6,destination was one of the most,4:53,,,,
6,expensive in the entire world,4:54,,,,
6,London England the plan was to head to,5:00,,,,
6,Europe in late July but our recent,5:02,A,2,,
6,success encouraged us to fly out for a,5:04,,,,
6,three-week stopover on route to,5:07,,,,
6,Marrakech Morocco sleeping on Denise's,5:09,,,,
6,cousin's couch we tried to keep our cost,5:12,,,,
6,to a minimum while seeing the sights of,5:14,D,2,,
6,London at this point of the journey the,5:16,,,,
6,work had slowed down I had finished all,5:19,,,,
6,the major YouTube projects that I wanted,5:21,,,,
6,to do and my freelance hours were just,5:23,,,,
6,down to a few a week and so with all,5:26,,,,
6,this time and not a huge budget to go,5:30,,,,
6,crazy in London I went back to the only,5:32,,,,
6,thing I knew coding before I even was,5:35,,,,
6,hired as a developer I was always,5:39,C,2,,
6,working on my own projects and I had,5:41,,,,
6,this idea that would undeniably help,5:44,,,,
6,digital nomads with where to go next the,5:47,,,,
6,idea behind the map Wi-Fi was,5:49,,,,
6,essentially a world map of Wi-Fi speeds,5:52,,,,
6,you can choose your destination and then,5:56,,,,
6,dig in to see where the fastest speeds,5:58,A,2,,
6,were in that destination because it have,6:01,,,,
6,been a while since my last app I decided,6:03,,,,
6,to learn a new framework to bring the,6:06,,,,
6,project to life and so I began a long,6:07,,,,
6,journey to learning react and building,6:09,,,,
6,the MVP from the map Wi-Fi,6:12,,,,
6,the Marrakesh experience was a very,6:17,,,,
6,different part of the journey my,6:22,,,,
6,freelance work had slowed down to a,6:24,,,,
6,snail pace and so while everyone else,6:26,,,,
6,was working at the house I was either,6:29,,,,
6,studying react or working on videos for,6:31,,,,
6,my second YouTube channel Chris Dodd,6:35,,,,
6,films our bump in Morocco was a time,6:37,A,2,F,3
6,where a new part of me was led out Chris,6:40,,,,
6,the freelancer turned Chris the video,6:42,,,,
6,creator and I allow myself to branch,6:44,,,,
6,outside the digital nomad niche it's a,6:46,,,,
6,pure travel videography and vlogging the,6:49,,,,
6,time in Morocco was a little bit of a,6:51,,,,
6,transition period to me I had time to,6:53,,,,
6,work on these videos and I also had time,6:57,,,,
6,to study and so I was pursuing these two,7:00,,,,
6,paths studying coding and learning how,7:02,,,,
6,to make these cinematic travel films the,7:06,,,,
6,environment Morocco was conductive to,7:10,,,,
6,capturing beautiful footage but not so,7:12,,,,
6,much for remote work so I decided to run,7:14,,,,
6,with it as the next month I'd be back on,7:17,,,,
6,the digital Nomad trail,7:19,,,,
6,at the time Budapest was rated number,7:34,,,,
6,one on nomads list and so I was excited,7:36,,,,
6,to check it out and figure out if,7:39,,,,
6,Eastern Europe was all that I'd hoped it,7:41,,,,
6,to be for the whole of 2016 we had spent,7:43,,,,
6,our time in Southeast Asia which of,7:46,,,,
6,course is amazing but I always had this,7:49,K,2,,
6,grass is always greener mindset where I,7:52,,,,
6,thought that there might be something,7:56,,,,
6,else out there something better out,7:58,,,,
6,there in Europe and had these high,7:59,,,,
6,expectations that really shouldn't have,8:01,,,,
6,been there,8:04,,,,
6,while Budapest was beautiful I started,8:04,,,,
6,to realize that whatever I was searching,8:07,,,,
6,for in Eastern Europe probably wasn't,8:08,,,,
6,there the idea of Europe was always,8:11,,,,
6,there in the back of our minds a new,8:13,,,,
6,frontier to explore but nothing could,8:15,A,1,D,2
6,really beat the flavour and excitement,8:17,,,,
6,of Southeast Asia,8:19,,,,
6,the next three months became a dark,8:30,,,,
6,period in the journey for me while the,8:33,,,,
6,living was cheap in Eastern Europe my,8:35,,,,
6,excitement and inspiration to create,8:37,,,,
6,videos took a downturn and the creation,8:38,,,,
6,of my new app became long and arduous I,8:41,A,2,,
6,mean don't get me wrong there was some,8:43,,,,
6,distinct highlights from our time in,8:45,,,,
6,Eastern Europe like hanging out with,8:48,,,,
6,Serge in his hometown meeting up with,8:50,N,2,,
6,mitko and Sarah and vana and of course,8:53,,,,
6,my trip to Berlin to meet with my old,8:55,,,,
6,friend is now but overall it felt we,8:58,,,,
6,were just waiting around until our next,9:01,,,,
6,destination thankfully our destination,9:05,,,,
6,after Eastern Europe would be one of the,9:07,,,,
6,most exciting locations we visited in,9:09,,,,
6,the entire Las Palmas de Gran Canaria a,9:11,,,,
6,favorite amongst Europeans seeking,9:19,,,,
6,eternal summer Las Palmas had become one,9:21,,,,
6,of the few places that were actively,9:23,,,,
6,pushing for more digital nomads for us,9:25,,,,
6,it was a relief to find a place we could,9:28,,,,
6,really feel excited to be after more,9:30,,,,
6,than three months hiding out in Eastern,9:32,,,,
6,Europe I signed up at the gym and,9:34,D,2,,
6,started working out of a cool co-working,9:36,,,,
6,space cook co-working see where I was,9:38,,,,
6,able to meet other digital nomads again,9:41,,,,
6,I was happy with my lifestyle but the,9:42,,,,
6,inner conflict continued nomad Wi-Fi was,9:45,,,,
6,now at MVP stage but I wasn't convinced,9:48,,,,
6,about continuing with the project it was,9:51,,,,
6,actually back in Warsaw where my doubts,9:54,,,,
6,towards being a programmer were almost,9:56,,,,
6,at a tipping point I remember sitting,9:59,,,,
6,down with this developer at Google,10:01,,,,
6,campus and he just spent an hour talking,10:04,,,,
6,to me about all this programming stuff,10:08,,,,
6,and I've just went over the head that,10:09,,,,
6,meeting in Warsaw allowed an,10:13,S,3,,
6,uncomfortable truth to surface and in,10:15,,,,
6,Las Palmas de Gran Canaria I decided to,10:17,,,,
6,stop resisting it for the last six,10:20,,,,
6,months I've been pushing for something,10:22,,,,
6,that wasn't really right for me but,10:23,,,,
6,without a plan for what would take its,10:26,,,,
6,place I just continued grinding,10:29,,,,
6,being a remote developer was always the,10:40,,,,
6,plan from the moment we left Australia,10:44,A,3,,
6,to become nomads that was the plan I,10:45,,,,
6,would be a remote developer but to be,10:48,,,,
6,entirely honest after the two-week,10:52,,,,
6,period where my contract had ended with,10:54,,,,
6,my previous employer I had something,10:57,,,,
6,else calling me and in Gran Canaria I,11:00,,,,
6,decided to let go and just accept it in,11:03,,,,
6,Gran Canaria I would finish what was,11:06,A,2,,
6,probably the most influential book of my,11:09,,,,
6,life to date the code of the,11:11,,,,
6,extraordinary mind there's a section in,11:13,,,,
6,the book about inspiration and actually,11:15,,,,
6,there's a few really powerful quotes in,11:18,,,,
6,the book I encourage you to read it but,11:19,,,,
6,the idea of the chapter in essence is,11:22,,,,
6,that your inspiration is calling you and,11:25,,,,
6,it's your choice whether to answer it,11:28,,,,
6,actually there's a quotes by Steve Jobs,11:31,,,,
6,in there that really ties it off and,11:35,,,,
6,I'll read it for you guys now have the,11:37,,,,
6,courage to follow your heart and,11:40,,,,
6,intuition they somehow already know what,11:41,,,,
6,you truly want to become everything else,11:44,,,,
6,is secondary what did this mean for me,11:47,C,3,,
6,it meant number one stop beating myself,11:50,,,,
6,up about following my inspiration and,11:52,,,,
6,number two stop forcing myself to be a,11:55,,,,
6,developer this breakthrough to follow my,11:58,,,,
6,inspiration would come at the perfect,12:00,,,,
6,time as I was just about to start 21,12:02,,,,
6,days of continuous filming for two of,12:04,,,,
6,the biggest events in the digital Nomad,12:06,,,,
6,calendar,12:09,,,,
6,after Nomad cruise we spent two nights,12:40,,,,
6,in Panama City before heading down to,12:42,,,,
6,manage in completing the edits of the,12:45,,,,
6,two event videos would keep me busy for,12:47,K,1,,
6,the time being that and exploring the,12:49,,,,
6,many sites of metazine,12:52,,,,
6,Denise and I had planned to go down to,12:53,,,,
6,Medici in long before we even got on the,12:56,,,,
6,Nomad cruise but luckily enough there,12:59,,,,
6,was a bunch of people from the cruise,13:02,,,,
6,that wanted to come down and so we had a,13:04,,,,
6,great time hanging out with friends we,13:07,,,,
6,just made from the cruise in one of the,13:09,,,,
6,most exciting cities in the world giving,13:11,,,,
6,myself permission to create without,13:14,,,,
6,restriction my youtube channel blog and,13:15,,,,
6,podcast became a full-time project as we,13:18,,,,
6,headed into our next destination,13:21,,,,
6,my time in Playa del Carmen was one of,13:27,,,,
6,the busiest for me of the year in terms,13:29,,,,
6,of content creation after I'd left,13:31,,,,
6,Chiang Mai and finished the Nomad city,13:33,L,2,,
6,and Nomad cruise videos this was the,13:36,,,,
6,busiest time for me in terms of creating,13:39,,,,
6,content at nest co-working space I found,13:42,,,,
6,a great place to work but also an,13:45,,,,
6,opportunity to create a bunch of,13:47,,,,
6,spin-off videos promoting local,13:49,,,,
6,businesses in Playa del Carmen through,13:50,,,,
6,its founder Nathaniel I released new,13:52,,,,
6,blog posts new podcast episodes and made,13:55,,,,
6,a start on a new book that would be,13:58,,,,
6,released later in the year,14:00,,,,
6,Playa del Carmen was basically the last,14:04,,,,
6,place we wanted to check out as like a,14:07,,,,
6,digital Nomad destination but on the way,14:09,L,2,,
6,home we decided to pass through the USA,14:13,,,,
6,as opportunities have opened up to Co,14:15,,,,
6,live and outside Brooklyn and outside,14:18,,,,
6,Venice Beach in between New York and LA,14:21,,,,
6,we spent 10 days in Vegas where I locked,14:24,,,,
6,myself at home for five days to really,14:26,,,,
6,get stuck into writing my new book on,14:29,,,,
6,the weekends we'd spend time in new and,14:31,,,,
6,old friends on the strip before heading,14:33,,,,
6,to our final destination Los Angeles,14:35,,,,
6,finishing our Nomad journey for 2017 in,14:41,,,,
6,Los Angeles felt a little bit like,14:45,,,,
6,coming full circle I consider my study,14:47,,,,
6,abroad experience in LA to be kind of,14:51,,,,
6,the prelude from my Nomad journey,14:53,,,,
6,because it was my first experience,14:55,,,,
6,living abroad and my first experience,14:57,,,,
6,traveling solo it was here in LA that I,15:00,,,,
6,caught the travel bug all those years,15:02,,,,
6,ago and now at the end of 2017 it would,15:04,,,,
6,be where we cap off the end of our two,15:07,,,,
6,year world travel journey 2017 has,15:10,,,,
6,taught me so many things but perhaps the,15:15,,,,
6,biggest lesson is that the dream is not,15:17,,,,
6,necessarily about being a digital nomad,15:20,,,,
6,the dream is freedom the freedom to,15:22,,,,
6,travel the freedom to work remotely the,15:25,,,,
6,freedom to work on what inspires you,15:28,,,,
6,most it's freedom that is the most,15:29,,,,
6,important lesson and in 2017 I've been,15:32,,,,
6,around the world to discover that,15:35,,,,
6,whether you're nomads or a settler it's,15:36,K,1,,
6,the freedom of choice that defines,15:38,,,,
6,new rich you know I've been so obsessed,15:40,,,,
6,with this digital nomad idea that I,15:42,,,,
6,continue to travel on and on even when I,15:44,,,,
6,wasn't necessarily excited about that,15:48,,,,
6,next destination and now don't get me,15:50,,,,
6,traveling to fifteen destinations across,15:53,,,,
6,wrong,15:53,,,,
6,five continents in a space of a year of,15:55,,,,
6,course was a rewarding experience but,15:58,K,2,L,3
6,for me it's not so much the quantity of,16:00,,,,
6,destinations now as it is the quality,16:04,,,,
6,and now leaving into 2018 location,16:06,,,,
6,independence to me means being able to,16:10,,,,
6,live and work wherever you want wherever,16:12,,,,
6,it's from the beach in Thailand or from,16:14,,,,
